time,Operational demand,Available generation,Emissions intensity_SA
2021-07-17 11:00:00+00:00,1950.5,2995.926881,422.6168558
2021-07-17 12:00:00+00:00,1845.5,2847.865459,447.9226086
2021-07-17 13:00:00+00:00,1689.5,2971.71244,357.0848516
2021-07-17 14:00:00+00:00,1743,2888.471758,434.9203498
2021-07-17 15:00:00+00:00,1664.5,2679.185748,528.1602383
2021-07-17 16:00:00+00:00,1502,2606.33099,569.2603695
2021-07-17 17:00:00+00:00,1392,2484.525007,661.2465587
2021-07-17 18:00:00+00:00,1318.5,2367.139402,709.98327
2021-07-17 19:00:00+00:00,1296,2274.271507,790.6232456
2021-07-17 20:00:00+00:00,1321,2200.590939,836.2288077
2021-07-17 21:00:00+00:00,1363,2134.694607,874.5567882
2021-07-17 22:00:00+00:00,1469,2090.631387,887.6170714
2021-07-17 23:00:00+00:00,1506,2148.808134,880.4185533
2021-07-18 00:00:00+00:00,1442.5,2248.889295,837.3859509
2021-07-18 01:00:00+00:00,1336.5,2295.625404,790.686432
2021-07-18 02:00:00+00:00,1188.5,2266.63502,807.1500545
2021-07-18 03:00:00+00:00,1170.5,2328.760311,750.6365585
2021-07-18 04:00:00+00:00,1209,2283.628142,786.9576852
2021-07-18 05:00:00+00:00,1347,2329.726907,753.0894203
2021-07-18 06:00:00+00:00,1507,2497.313236,718.9108709
2021-07-18 07:00:00+00:00,1763.5,2575.580672,777.257457
2021-07-18 08:00:00+00:00,2047,2568.482886,789.1474807
2021-07-18 09:00:00+00:00,2133,2552.794852,797.4144031
2021-07-18 10:00:00+00:00,2055,2555.566233,791.8176061
2021-07-18 11:00:00+00:00,1957,2541.960919,813.7577857
2021-07-18 12:00:00+00:00,1818.5,2544.994633,868.3289583
2021-07-18 13:00:00+00:00,1635,2581.998909,823.0437969
2021-07-18 14:00:00+00:00,1685.5,2539.347541,807.3182014
2021-07-18 15:00:00+00:00,1641,2442.815337,794.8811773
2021-07-18 16:00:00+00:00,1519,2494.205253,774.6184761
2021-07-18 17:00:00+00:00,1422,2483.083357,782.3657208
2021-07-18 18:00:00+00:00,1364.5,2492.138327,816.6093649
2021-07-18 19:00:00+00:00,1347.5,2560.516764,708.746162
2021-07-18 20:00:00+00:00,1417,2823.013955,598.7961183
2021-07-18 21:00:00+00:00,1636,2995.847088,556.6209611
2021-07-18 22:00:00+00:00,1929.5,3070.357367,534.3946199
2021-07-18 23:00:00+00:00,2003.5,3163.00418,514.6522557
2021-07-19 00:00:00+00:00,1829,2974.229222,460.7461434
2021-07-19 01:00:00+00:00,1662,2848.76449,390.155046
2021-07-19 02:00:00+00:00,1570,3043.947078,282.1233602
2021-07-19 03:00:00+00:00,1394.5,3162.747217,244.2776161
2021-07-19 04:00:00+00:00,1316,3176.557237,246.806215
2021-07-19 05:00:00+00:00,1309.5,3305.006228,247.4048839
2021-07-19 06:00:00+00:00,1480.5,3316.712589,312.3588252
2021-07-19 07:00:00+00:00,1798.5,3172.792366,436.7800694
2021-07-19 08:00:00+00:00,2175.5,3354.053979,455.8936163
2021-07-19 09:00:00+00:00,2295,3452.009577,392.8698484
2021-07-19 10:00:00+00:00,2215,3393.756278,321.0273584
2021-07-19 11:00:00+00:00,2101,3314.399657,259.244896
2021-07-19 12:00:00+00:00,1933,3396.114667,286.0978274
2021-07-19 13:00:00+00:00,1728.5,3397.690583,275.7781614
2021-07-19 14:00:00+00:00,1773.5,3393.031333,249.1991676
2021-07-19 15:00:00+00:00,1686,3354.621417,251.6801191
2021-07-19 16:00:00+00:00,1527.5,3368.867667,259.7796669
2021-07-19 17:00:00+00:00,1428.5,3332.382667,241.5437398
2021-07-19 18:00:00+00:00,1373,3221.615167,240.7539688
2021-07-19 19:00:00+00:00,1359.5,3172.550083,218.8405808
2021-07-19 20:00:00+00:00,1428,3215.271417,189.1839876
2021-07-19 21:00:00+00:00,1639.5,3216.18025,279.2360718
2021-07-19 22:00:00+00:00,1923.5,3201.009917,319.1775006
2021-07-19 23:00:00+00:00,1977.5,3303.441917,288.500202
2021-07-20 00:00:00+00:00,1756.5,3312.063053,223.9340445
2021-07-20 01:00:00+00:00,1435.5,3384.238823,176.9900493
2021-07-20 02:00:00+00:00,1210.5,3436.52171,179.9736161
2021-07-20 03:00:00+00:00,1108,3454.377041,181.9161837
2021-07-20 04:00:00+00:00,1146,3488.79781,177.1588885
2021-07-20 05:00:00+00:00,1209.5,3536.193875,208.6722453
2021-07-20 06:00:00+00:00,1420.5,3596.25942,267.6751979
2021-07-20 07:00:00+00:00,1767.5,3681.713473,320.7124938
2021-07-20 08:00:00+00:00,2173,3636.989335,407.1456765
2021-07-20 09:00:00+00:00,2349,3493.303468,450.2469641
2021-07-20 10:00:00+00:00,2283.5,3427.857858,478.2664428
2021-07-20 11:00:00+00:00,2160,3284.938746,488.9678346
2021-07-20 12:00:00+00:00,1976,3164.506187,537.8934755
2021-07-20 13:00:00+00:00,1761,3038.35358,584.1685925
2021-07-20 14:00:00+00:00,1777.5,2878.775471,613.6957726
2021-07-20 15:00:00+00:00,1682,2757.837133,687.1044742
2021-07-20 16:00:00+00:00,1543,2770.312873,737.1175016
2021-07-20 17:00:00+00:00,1424.5,2713.802206,774.4638564
2021-07-20 18:00:00+00:00,1365,2599.312417,842.3321731
2021-07-20 19:00:00+00:00,1360,2613.169667,878.8606234
2021-07-20 20:00:00+00:00,1435.5,2577.498075,840.3773623
2021-07-20 21:00:00+00:00,1563.5,2523.7129,789.9652623
2021-07-20 22:00:00+00:00,1794,2572.160843,779.9818518
2021-07-20 23:00:00+00:00,1873,2541.731444,778.2261741
2021-07-21 00:00:00+00:00,1673.5,2616.625853,776.7443337
2021-07-21 01:00:00+00:00,1384,2653.378518,758.9489393
2021-07-21 02:00:00+00:00,1315,2707.746894,710.740219
2021-07-21 03:00:00+00:00,1424,2711.795527,733.2161936
2021-07-21 04:00:00+00:00,1551,2643.526319,767.2061134
2021-07-21 05:00:00+00:00,1602.5,2668.275017,731.955591
2021-07-21 06:00:00+00:00,1701,2763.122788,706.8954954
2021-07-21 07:00:00+00:00,1973.5,2813.524797,731.2173594
2021-07-21 08:00:00+00:00,2263.5,2981.905719,704.8749356
2021-07-21 09:00:00+00:00,2339.5,3202.63781,631.890179
2021-07-21 10:00:00+00:00,2264.5,3437.995204,533.2638962
2021-07-21 11:00:00+00:00,2195.5,3685.797025,442.269294
2021-07-21 12:00:00+00:00,1991.5,3739.654209,368.5097964
2021-07-21 13:00:00+00:00,1815,3796.266272,334.7303231
2021-07-21 14:00:00+00:00,1816.5,3574.3279,316.4423912
2021-07-21 15:00:00+00:00,1707,3200.651333,255.5849488
2021-07-21 16:00:00+00:00,1555,3158.63525,209.4001878
2021-07-21 17:00:00+00:00,1453,3266.961417,209.3395764
2021-07-21 18:00:00+00:00,1384,3275.222333,211.8599532
2021-07-21 19:00:00+00:00,1364,3276.222167,219.5491869
2021-07-21 20:00:00+00:00,1411.5,3190.779333,252.8924717
2021-07-21 21:00:00+00:00,1577,3285.241465,293.0511895
2021-07-21 22:00:00+00:00,1829,3369.019298,327.0875544
2021-07-21 23:00:00+00:00,2121.5,3399.515218,357.117236
2021-07-22 00:00:00+00:00,2293.5,3528.395855,400.9296455
2021-07-22 01:00:00+00:00,2399,3664.377292,424.0113731
2021-07-22 02:00:00+00:00,2374.5,3571.495448,327.2767624
2021-07-22 03:00:00+00:00,2361,3537.130654,261.5664803
2021-07-22 04:00:00+00:00,2339.5,3546.430606,290.1276558
2021-07-22 05:00:00+00:00,2299,3484.498198,331.0629212
2021-07-22 06:00:00+00:00,2337,3760.640683,327.2615396
2021-07-22 07:00:00+00:00,2414.5,3701.656999,422.4913706
2021-07-22 08:00:00+00:00,2588,3645.36649,478.3991799
2021-07-22 09:00:00+00:00,2559,3507.194313,499.8223058
2021-07-22 10:00:00+00:00,2409,3321.119292,521.3224067
2021-07-22 11:00:00+00:00,2260.5,3147.244658,561.1049516
2021-07-22 12:00:00+00:00,2055.5,2928.828573,642.1008367
2021-07-22 13:00:00+00:00,1822,2775.507167,703.2086922
2021-07-22 14:00:00+00:00,1821.5,2571.248303,735.7335445
2021-07-22 15:00:00+00:00,1742.5,2457.459063,750.4020934
2021-07-22 16:00:00+00:00,1600.5,2554.409256,717.8170069
2021-07-22 17:00:00+00:00,1455,2705.014365,641.5122753
2021-07-22 18:00:00+00:00,1361.5,2850.560068,520.6407829
2021-07-22 19:00:00+00:00,1335,2846.967199,495.6612398
2021-07-22 20:00:00+00:00,1381.5,2810.518767,585.6767148
2021-07-22 21:00:00+00:00,,3010.794711,634.7042767
2021-07-22 22:00:00+00:00,,2987.092897,672.8293164
2021-07-22 23:00:00+00:00,,3042.78623,669.621063
2021-07-23 00:00:00+00:00,,2954.186077,673.0129119
2021-07-23 01:00:00+00:00,,2901.845319,663.5265805
2021-07-23 02:00:00+00:00,,2905.5383,644.1734921
2021-07-23 03:00:00+00:00,,2916.389556,642.287206
2021-07-23 04:00:00+00:00,,2952.737024,657.9682964
2021-07-23 05:00:00+00:00,,3009.480618,663.5418344
2021-07-23 06:00:00+00:00,,3152.219081,612.9520656
2021-07-23 07:00:00+00:00,,3105.968962,645.885644
2021-07-23 08:00:00+00:00,,2997.61711,708.5162568
2021-07-23 09:00:00+00:00,,3056.797991,695.2770549
2021-07-23 10:00:00+00:00,,3115.378628,639.8822675
2021-07-23 11:00:00+00:00,,3148.048488,565.3145102
2021-07-23 12:00:00+00:00,,3556.663254,344.9068486
2021-07-23 13:00:00+00:00,,3832.700333,265.626148
2021-07-23 14:00:00+00:00,,3401.116878,243.0549971
2021-07-23 15:00:00+00:00,,3049.504167,219.0848332
2021-07-23 16:00:00+00:00,,2939.6945,212.46173
2021-07-23 17:00:00+00:00,,2995.346417,219.6157507
2021-07-23 18:00:00+00:00,,3023.917,221.7257971
2021-07-23 19:00:00+00:00,,3031.867083,178.2491937
2021-07-23 20:00:00+00:00,,3028.5455,166.0416312
2021-07-23 21:00:00+00:00,,3042.289667,183.5668965
2021-07-23 22:00:00+00:00,,3081.942288,195.4911378
2021-07-23 23:00:00+00:00,,3099.529079,225.0869844
2021-07-24 00:00:00+00:00,,3102.469824,200.9467067
2021-07-24 01:00:00+00:00,,3117.034413,188.0120108
2021-07-24 02:00:00+00:00,,3120.340698,217.6939562
2021-07-24 03:00:00+00:00,,3011.702825,312.5603196
2021-07-24 04:00:00+00:00,,2890.793915,321.995788
2021-07-24 05:00:00+00:00,2083,3152.607861,239.1708728
2021-07-24 06:00:00+00:00,2094,3287.891939,210.4245131
2021-07-24 07:00:00+00:00,2083,3172.593167,239.9653347
2021-07-24 08:00:00+00:00,2241.5,3213.803441,263.6770963
2021-07-24 09:00:00+00:00,2342.5,3312.786354,257.5789476
2021-07-24 10:00:00+00:00,2239.5,3303.487667,221.9740665
2021-07-24 11:00:00+00:00,2135,3040.249917,267.8279663
2021-07-24 12:00:00+00:00,2001.5,2965.33475,286.0097353
2021-07-24 13:00:00+00:00,1818.5,2812.232083,265.8930074
2021-07-24 14:00:00+00:00,1852,2840.425,272.5456955
2021-07-24 15:00:00+00:00,1741.5,2870.90025,217.1845576
2021-07-24 16:00:00+00:00,1575,2866.7345,211.613845
2021-07-24 17:00:00+00:00,1444,2895.409917,179.3241667
2021-07-24 18:00:00+00:00,1362.5,2907.4085,224.065206
2021-07-24 19:00:00+00:00,1324,2816.52275,191.7460488
2021-07-24 20:00:00+00:00,1326.5,2806.22175,167.2208754
2021-07-24 21:00:00+00:00,1371.5,2846.415792,163.2110528
2021-07-24 22:00:00+00:00,1438.5,2842.613753,181.9806446
2021-07-24 23:00:00+00:00,1516.5,2903.447699,235.5278557
2021-07-25 00:00:00+00:00,1538.5,3003.058451,245.7140085
2021-07-25 01:00:00+00:00,1465,3134.745434,247.6399844
2021-07-25 02:00:00+00:00,1472.5,3121.154118,232.8753616
2021-07-25 03:00:00+00:00,1554.5,3057.893231,205.7909573
2021-07-25 04:00:00+00:00,1569.5,3057.174225,175.5721834
2021-07-25 05:00:00+00:00,1625.5,3153.659601,195.4760477
2021-07-25 06:00:00+00:00,1694,3194.452985,242.2513998
2021-07-25 07:00:00+00:00,1914.5,3389.648071,214.3892501
2021-07-25 08:00:00+00:00,2116.5,3385.53498,253.7365188
2021-07-25 09:00:00+00:00,2157.5,3423.682229,247.9879813
2021-07-25 10:00:00+00:00,2025.5,3429.43125,222.8663953
2021-07-25 11:00:00+00:00,1911,3276.477953,207.1362232
2021-07-25 12:00:00+00:00,1769.5,2884.805575,218.1850374
2021-07-25 13:00:00+00:00,1603.5,2875.378417,197.9346516
2021-07-25 14:00:00+00:00,1655,2727.693417,204.5965792
2021-07-25 15:00:00+00:00,1587.5,2649.096667,187.5132454
2021-07-25 16:00:00+00:00,1460,2645.9785,170.803351
2021-07-25 17:00:00+00:00,1365,2828.931333,175.3580589
2021-07-25 18:00:00+00:00,1299.5,2918.753417,196.8080892
2021-07-25 19:00:00+00:00,1276.5,2940.636417,170.5256094
2021-07-25 20:00:00+00:00,1342.5,2955.736333,160.6132923
2021-07-25 21:00:00+00:00,1483.5,2924.71975,172.847344
2021-07-25 22:00:00+00:00,1667,3017.518734,226.2126949
2021-07-25 23:00:00+00:00,1776.5,2989.372286,233.2228172
2021-07-26 00:00:00+00:00,1582,2929.134227,183.5979982
2021-07-26 01:00:00+00:00,1250.5,2906.39571,179.7351453
2021-07-26 02:00:00+00:00,1078,3029.789358,174.5040941
2021-07-26 03:00:00+00:00,1002,2904.020194,233.8846982
2021-07-26 04:00:00+00:00,982.5,2858.424723,271.1340641
2021-07-26 05:00:00+00:00,1031.5,2789.63731,273.1972011
2021-07-26 06:00:00+00:00,1218,2816.681683,208.358783
2021-07-26 07:00:00+00:00,1483.5,2789.429802,274.2875514
2021-07-26 08:00:00+00:00,1882.5,2990.333558,381.5945015
2021-07-26 09:00:00+00:00,2079,3177.720234,354.5247257
2021-07-26 10:00:00+00:00,2023,3313.991658,277.7014998
2021-07-26 11:00:00+00:00,1942.5,3199.666993,252.2830545
2021-07-26 12:00:00+00:00,1818.5,3029.76575,248.482521
2021-07-26 13:00:00+00:00,1646.5,2985.393167,206.9245603
2021-07-26 14:00:00+00:00,1692.5,2926.60675,208.8030996
2021-07-26 15:00:00+00:00,1609,2946.18675,188.4232851
2021-07-26 16:00:00+00:00,1480,2983.898167,185.2066256
2021-07-26 17:00:00+00:00,1388.5,2968.4135,215.7790901
2021-07-26 18:00:00+00:00,1332.5,2945.906167,171.6392383
2021-07-26 19:00:00+00:00,1324.5,2945.593917,170.4532472
2021-07-26 20:00:00+00:00,1378.5,2960.722833,170.4435511
2021-07-26 21:00:00+00:00,1503,2947.177625,204.7614999
2021-07-26 22:00:00+00:00,1638.5,2992.472009,224.7003123
2021-07-26 23:00:00+00:00,1580.5,2992.79392,192.4594943
2021-07-27 00:00:00+00:00,1323,2951.842754,183.2752991
2021-07-27 01:00:00+00:00,1113.5,2962.940525,205.7939898
2021-07-27 02:00:00+00:00,1010,2972.28103,203.7113787
2021-07-27 03:00:00+00:00,1382.5,3085.06984,183.5666175
2021-07-27 04:00:00+00:00,1597.5,3174.982733,192.7131406
2021-07-27 05:00:00+00:00,1662,3149.322099,197.9568664
2021-07-27 06:00:00+00:00,1688,3146.460105,209.156805
2021-07-27 07:00:00+00:00,1861,2961.571203,259.8904156
2021-07-27 08:00:00+00:00,2062,3168.431985,289.2457665
2021-07-27 09:00:00+00:00,2086.5,3051.318447,268.2570033
2021-07-27 10:00:00+00:00,1987,2591.615433,430.0836165
2021-07-27 11:00:00+00:00,1885,2658.48085,405.2265814
2021-07-27 12:00:00+00:00,1769.5,2903.816274,270.4399391
2021-07-27 13:00:00+00:00,1629.5,2961.148908,223.2680377
2021-07-27 14:00:00+00:00,1704.5,3045.353909,200.1485248
2021-07-27 15:00:00+00:00,1643.5,3016.260127,201.2360337
2021-07-27 16:00:00+00:00,1502.5,3017.192932,219.1146386
2021-07-27 17:00:00+00:00,1387,3054.071586,225.0296632
2021-07-27 18:00:00+00:00,1315.5,3041.388829,232.4966183
2021-07-27 19:00:00+00:00,1306.5,3053.127633,215.4024615
2021-07-27 20:00:00+00:00,1407,3118.439707,192.8799515
2021-07-27 21:00:00+00:00,1600.5,3076.466275,187.6419293
2021-07-27 22:00:00+00:00,1799,3088.09595,184.8828549
2021-07-27 23:00:00+00:00,1774,3137.101035,183.7079299
2021-07-28 00:00:00+00:00,1711,3219.985322,188.5086831
2021-07-28 01:00:00+00:00,1535.5,3256.697562,234.2858031
2021-07-28 02:00:00+00:00,1256,3145.531977,322.5513732
2021-07-28 03:00:00+00:00,1287,3314.249308,324.5643385
2021-07-28 04:00:00+00:00,1254.5,3224.107123,291.7672275
2021-07-28 05:00:00+00:00,1315.5,3263.610189,299.7204347
2021-07-28 06:00:00+00:00,1449,3254.703163,295.3988182
2021-07-28 07:00:00+00:00,1764,3181.09756,222.8856818
2021-07-28 08:00:00+00:00,2095,2995.102045,339.783535
2021-07-28 09:00:00+00:00,2219.5,2953.125271,364.6983433
2021-07-28 10:00:00+00:00,2140,2944.082907,350.9516395
2021-07-28 11:00:00+00:00,2045,2701.858588,424.633315
2021-07-28 12:00:00+00:00,1889.5,2667.704243,451.5860994
2021-07-28 13:00:00+00:00,1723.5,2786.280652,384.4068511
2021-07-28 14:00:00+00:00,1758,2854.747233,362.6962802
2021-07-28 15:00:00+00:00,1674.5,2646.030073,430.7608344
2021-07-28 16:00:00+00:00,1542.5,2324.816677,580.8336778
2021-07-28 17:00:00+00:00,1421.5,2097.345853,717.8853018
2021-07-28 18:00:00+00:00,1355,1943.587502,783.3712391
2021-07-28 19:00:00+00:00,1333.5,1875.298237,804.0218772
2021-07-28 20:00:00+00:00,1386.5,1851.489539,802.4123026
2021-07-28 21:00:00+00:00,1612.5,1987.62204,754.0920234
2021-07-28 22:00:00+00:00,1900.5,2178.911233,735.2785213
2021-07-28 23:00:00+00:00,1781.5,2303.879407,605.2142489
2021-07-29 00:00:00+00:00,1462,2082.567115,453.7444017
2021-07-29 01:00:00+00:00,1159.5,2117.898195,251.5046124
2021-07-29 02:00:00+00:00,973,2198.532264,235.7689464
2021-07-29 03:00:00+00:00,863,2244.363943,243.9361763
2021-07-29 04:00:00+00:00,890.5,2336.336165,223.2773304
2021-07-29 05:00:00+00:00,999.5,2472.553682,182.6042054
2021-07-29 06:00:00+00:00,1197.5,2773.773748,183.8116747
2021-07-29 07:00:00+00:00,1537.5,2957.383399,360.9518464
2021-07-29 08:00:00+00:00,1932.5,2818.756653,506.5631276
2021-07-29 09:00:00+00:00,2159.5,2942.0594,468.2926264
2021-07-29 10:00:00+00:00,2121,3196.519265,351.5728184
2021-07-29 11:00:00+00:00,2040.5,2880.401818,309.7296838
2021-07-29 12:00:00+00:00,1883.5,2963.258333,327.852896
2021-07-29 13:00:00+00:00,1699.5,2992.269167,299.0948233
2021-07-29 14:00:00+00:00,1740,3033.864917,303.0967763
2021-07-29 15:00:00+00:00,1660.5,3010.281083,274.4610419
2021-07-29 16:00:00+00:00,1528,3025.6365,214.5363489
2021-07-29 17:00:00+00:00,1415.5,3027.444833,173.6268724
2021-07-29 18:00:00+00:00,1333.5,3010.706083,179.5631193
2021-07-29 19:00:00+00:00,1313,3007.890083,167.7824921
2021-07-29 20:00:00+00:00,1405,3018.315167,184.0777203
2021-07-29 21:00:00+00:00,1580.5,3079.1255,260.5266944
2021-07-29 22:00:00+00:00,1791,3052.325458,331.2342596
2021-07-29 23:00:00+00:00,1832,3011.060389,345.914962
2021-07-30 00:00:00+00:00,1785,2991.573,319.1127288
2021-07-30 01:00:00+00:00,1703.5,2956.05751,263.7666664
2021-07-30 02:00:00+00:00,1502,3008.140662,178.5291575
2021-07-30 03:00:00+00:00,1395.5,2988.539133,158.5419628
2021-07-30 04:00:00+00:00,1395,3081.97699,162.0647448
2021-07-30 05:00:00+00:00,1385,3047.946566,157.3642484
2021-07-30 06:00:00+00:00,1376.5,2960.69285,161.8703851
2021-07-30 07:00:00+00:00,1486.5,2671.042598,217.0434119
2021-07-30 08:00:00+00:00,1699.5,2479.210382,383.7126502
2021-07-30 09:00:00+00:00,1836.5,2532.506,359.7300036
2021-07-30 10:00:00+00:00,1822.5,2578.450055,306.4157438
2021-07-30 11:00:00+00:00,1773,2523.24311,317.8764289
2021-07-30 12:00:00+00:00,1687.5,2465.348292,274.2529883
2021-07-30 13:00:00+00:00,1593,2509.076241,261.6881608
2021-07-30 14:00:00+00:00,1675,2261.533042,354.438922
2021-07-30 15:00:00+00:00,1587,2069.654226,427.9379633
2021-07-30 16:00:00+00:00,1436.5,1963.25161,467.6288532
2021-07-30 17:00:00+00:00,1336.5,1973.342535,457.6014645
2021-07-30 18:00:00+00:00,1283.5,1924.321241,505.203763
2021-07-30 19:00:00+00:00,1265,1894.464704,523.1026695
2021-07-30 20:00:00+00:00,1281.5,2080.755816,441.9779166
2021-07-30 21:00:00+00:00,1357,2372.566698,328.6253773
2021-07-30 22:00:00+00:00,1433,2568.468096,218.553352
2021-07-30 23:00:00+00:00,1450.5,2859.764958,212.8029314
2021-07-31 00:00:00+00:00,1462.5,2925.267098,235.2932842
2021-07-31 01:00:00+00:00,1505.5,2944.63008,227.3363068
2021-07-31 02:00:00+00:00,1547.5,3050.504928,204.1603606
2021-07-31 03:00:00+00:00,1493.5,2972.524501,212.3475453
2021-07-31 04:00:00+00:00,1416.5,2913.668451,212.619165
2021-07-31 05:00:00+00:00,1613,3089.15012,208.8267039
2021-07-31 06:00:00+00:00,1732.5,3153.933596,244.4415236
2021-07-31 07:00:00+00:00,1858.5,3189.045408,335.8180761
2021-07-31 08:00:00+00:00,1991.5,2689.106412,594.7781665
2021-07-31 09:00:00+00:00,2024,2468.722509,693.6252848
2021-07-31 10:00:00+00:00,1929.5,2387.119393,734.0437941
2021-07-31 11:00:00+00:00,1829,2333.9515,772.2317955
2021-07-31 12:00:00+00:00,1730,2345.651572,756.7413914
2021-07-31 13:00:00+00:00,1600,2367.275217,735.5444917
2021-07-31 14:00:00+00:00,1678.5,2464.339599,734.2594484
2021-07-31 15:00:00+00:00,1588,2412.669424,767.1477943
2021-07-31 16:00:00+00:00,1456.5,2176.648028,757.3545623
2021-07-31 17:00:00+00:00,1317.5,2322.708818,648.3965545
2021-07-31 18:00:00+00:00,1246,2341.233358,611.5510863
2021-07-31 19:00:00+00:00,1222,2072.244664,746.4969659
2021-07-31 20:00:00+00:00,1235,2059.364968,784.7447016
2021-07-31 21:00:00+00:00,1294.5,2115.541654,759.0337846
2021-07-31 22:00:00+00:00,1379.5,2044.652489,672.7283444
2021-07-31 23:00:00+00:00,1362,2165.938042,621.5503203
2021-08-01 00:00:00+00:00,1212,2276.455649,555.3857334
2021-08-01 01:00:00+00:00,1076.5,2360.047259,489.6574747
2021-08-01 02:00:00+00:00,929.5,2384.447206,374.7800908
2021-08-01 03:00:00+00:00,809,2388.00012,344.5422669
2021-08-01 04:00:00+00:00,738.5,2395.809373,297.8845702
2021-08-01 05:00:00+00:00,773,2344.500179,339.7966088
2021-08-01 06:00:00+00:00,972,2213.474162,478.9789223
2021-08-01 07:00:00+00:00,1341,1971.590493,693.864422
2021-08-01 08:00:00+00:00,1776.5,2013.213095,749.6671129
2021-08-01 09:00:00+00:00,1989.5,2161.010281,765.5202367
2021-08-01 10:00:00+00:00,1965.5,2307.166074,736.8890341
2021-08-01 11:00:00+00:00,1898,2470.0225,678.2936844
2021-08-01 12:00:00+00:00,1773.5,2402.146987,589.6710834
2021-08-01 13:00:00+00:00,1609.5,2569.63158,458.0385159
2021-08-01 14:00:00+00:00,1660.5,2734.832498,331.2763059
2021-08-01 15:00:00+00:00,1583.5,2607.334495,204.5768696
2021-08-01 16:00:00+00:00,1475.5,2566.259546,170.6341462
2021-08-01 17:00:00+00:00,1395.5,2783.075917,134.4742769
2021-08-01 18:00:00+00:00,1334.5,2883.592,140.9028853
2021-08-01 19:00:00+00:00,1327.5,2964.82875,135.428277
2021-08-01 20:00:00+00:00,1411,3034.66075,165.391307
2021-08-01 21:00:00+00:00,1641.5,2999.709667,259.9852587
2021-08-01 22:00:00+00:00,1862.5,3052.564103,328.9060636
